round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,losses,optimizer
100,0.2987208664417267,0.8666666746139526,0.1840846985578537,1.0,elu,7,0.2,100,64,2,binary_crossentropy,Adam
100,0.4399259686470032,0.7333333492279053,0.3164699673652649,0.800000011920929,elu,8,0.2,100,4,0,binary_crossentropy,Adam
100,0.4694841206073761,0.7333333492279053,0.3885464072227478,0.800000011920929,elu,8,0.2,100,4,1,binary_crossentropy,Adam
100,0.5653043389320374,0.6666666865348816,0.5944279432296753,0.6000000238418579,elu,8,0.2,100,4,2,binary_crossentropy,Adam
100,0.5304116606712341,0.800000011920929,0.38870468735694885,1.0,elu,8,0.2,100,8,0,binary_crossentropy,Adam
100,0.717741072177887,0.5333333611488342,0.6725118160247803,0.4000000059604645,elu,8,0.2,100,8,1,binary_crossentropy,Adam
100,0.5523197650909424,0.6666666865348816,0.3281792998313904,1.0,elu,8,0.2,100,8,2,binary_crossentropy,Adam
100,0.4029901325702667,0.800000011920929,0.276205837726593,1.0,elu,8,0.2,100,16,0,binary_crossentropy,Adam
100,0.3387354016304016,0.8666666746139526,0.2287253886461258,1.0,elu,8,0.2,100,16,1,binary_crossentropy,Adam
100,0.23759180307388306,1.0,0.19760870933532715,1.0,elu,8,0.2,100,16,2,binary_crossentropy,Adam
100,0.3106083869934082,0.8666666746139526,0.2049437314271927,1.0,elu,8,0.2,100,32,0,binary_crossentropy,Adam
100,0.27050766348838806,0.9333333373069763,0.21510973572731018,1.0,elu,8,0.2,100,32,1,binary_crossentropy,Adam
100,0.2754044234752655,0.8666666746139526,0.1584436446428299,1.0,elu,8,0.2,100,32,2,binary_crossentropy,Adam
100,0.2053091675043106,1.0,0.19056053459644318,1.0,elu,8,0.2,100,64,0,binary_crossentropy,Adam
100,0.33946850895881653,0.8666666746139526,0.2779461443424225,1.0,elu,8,0.2,100,64,1,binary_crossentropy,Adam
100,0.37401479482650757,0.800000011920929,0.26588523387908936,1.0,elu,8,0.2,100,64,2,binary_crossentropy,Adam
100,0.5983215570449829,0.6666666865348816,0.6383525133132935,0.6000000238418579,elu,9,0.2,100,4,0,binary_crossentropy,Adam
100,0.477514386177063,0.800000011920929,0.3422318696975708,1.0,elu,9,0.2,100,4,1,binary_crossentropy,Adam
100,0.44052356481552124,0.7333333492279053,0.2585245668888092,0.800000011920929,elu,9,0.2,100,4,2,binary_crossentropy,Adam
100,0.451183021068573,0.7333333492279053,0.2581835389137268,1.0,elu,9,0.2,100,8,0,binary_crossentropy,Adam
100,0.4418592154979706,0.7333333492279053,0.28594836592674255,1.0,elu,9,0.2,100,8,1,binary_crossentropy,Adam
100,0.4187217652797699,0.800000011920929,0.32502397894859314,0.800000011920929,elu,9,0.2,100,8,2,binary_crossentropy,Adam
100,0.3611625134944916,0.800000011920929,0.16128601133823395,1.0,elu,9,0.2,100,16,0,binary_crossentropy,Adam
100,0.5918564200401306,0.7333333492279053,0.202864408493042,1.0,elu,9,0.2,100,16,1,binary_crossentropy,Adam
100,0.3148547112941742,0.8666666746139526,0.22709472477436066,1.0,elu,9,0.2,100,16,2,binary_crossentropy,Adam
100,0.36561185121536255,0.800000011920929,0.2944231629371643,1.0,elu,9,0.2,100,32,0,binary_crossentropy,Adam
100,0.35484904050827026,0.800000011920929,0.29412585496902466,1.0,elu,9,0.2,100,32,1,binary_crossentropy,Adam
100,0.3002261817455292,0.8666666746139526,0.2256639450788498,1.0,elu,9,0.2,100,32,2,binary_crossentropy,Adam
100,0.19799092411994934,1.0,0.18229471147060394,1.0,elu,9,0.2,100,64,0,binary_crossentropy,Adam
100,0.2787335216999054,1.0,0.20682239532470703,1.0,elu,9,0.2,100,64,1,binary_crossentropy,Adam
100,0.25659966468811035,0.9333333373069763,0.22249403595924377,1.0,elu,9,0.2,100,64,2,binary_crossentropy,Adam
100,0.6981668472290039,0.6000000238418579,0.8386442065238953,0.6000000238418579,elu,11,0.2,100,4,0,binary_crossentropy,Adam
100,0.5084406137466431,0.7333333492279053,0.39969342947006226,1.0,elu,11,0.2,100,4,1,binary_crossentropy,Adam
100,0.5755308866500854,0.6666666865348816,0.37976136803627014,0.800000011920929,elu,11,0.2,100,4,2,binary_crossentropy,Adam
100,0.46335142850875854,0.800000011920929,0.30101385712623596,1.0,elu,11,0.2,100,8,0,binary_crossentropy,Adam
100,0.5896007418632507,0.7333333492279053,0.5756804943084717,0.6000000238418579,elu,11,0.2,100,8,1,binary_crossentropy,Adam
100,0.42979761958122253,0.7333333492279053,0.37351876497268677,1.0,elu,11,0.2,100,8,2,binary_crossentropy,Adam
100,0.4450569748878479,0.800000011920929,0.20022085309028625,1.0,elu,11,0.2,100,16,0,binary_crossentropy,Adam
100,0.3475557267665863,0.8666666746139526,0.16756148636341095,1.0,elu,11,0.2,100,16,1,binary_crossentropy,Adam
100,0.4397597014904022,0.800000011920929,0.30795034766197205,1.0,elu,11,0.2,100,16,2,binary_crossentropy,Adam
100,0.27448415756225586,0.9333333373069763,0.14051859080791473,1.0,elu,11,0.2,100,32,0,binary_crossentropy,Adam
100,0.40403544902801514,0.7333333492279053,0.33197182416915894,0.800000011920929,elu,11,0.2,100,32,1,binary_crossentropy,Adam
100,0.35821425914764404,0.8666666746139526,0.2495279759168625,1.0,elu,11,0.2,100,32,2,binary_crossentropy,Adam
100,0.24522890150547028,1.0,0.19875767827033997,1.0,elu,11,0.2,100,64,0,binary_crossentropy,Adam
100,0.2325078845024109,0.9333333373069763,0.144683375954628,1.0,elu,11,0.2,100,64,1,binary_crossentropy,Adam
100,0.2107803225517273,1.0,0.1900409311056137,1.0,elu,11,0.2,100,64,2,binary_crossentropy,Adam
100,0.48851361870765686,0.7333333492279053,0.6702073812484741,0.6000000238418579,elu,12,0.2,100,4,0,binary_crossentropy,Adam
100,0.5321003198623657,0.6000000238418579,0.48485714197158813,0.6000000238418579,elu,12,0.2,100,4,1,binary_crossentropy,Adam
100,0.6862850189208984,0.6000000238418579,0.7800494432449341,0.6000000238418579,elu,12,0.2,100,4,2,binary_crossentropy,Adam
100,0.434559166431427,0.7333333492279053,0.2387845516204834,1.0,elu,12,0.2,100,8,0,binary_crossentropy,Adam
100,0.47577741742134094,0.7333333492279053,0.2714214026927948,1.0,elu,12,0.2,100,8,1,binary_crossentropy,Adam
100,0.7189697027206421,0.6000000238418579,0.6309853792190552,0.6000000238418579,elu,12,0.2,100,8,2,binary_crossentropy,Adam
100,0.4898649752140045,0.800000011920929,0.2570289671421051,1.0,elu,12,0.2,100,16,0,binary_crossentropy,Adam
100,0.7081512212753296,0.6000000238418579,0.7591352462768555,0.6000000238418579,elu,12,0.2,100,16,1,binary_crossentropy,Adam
100,0.32246097922325134,0.8666666746139526,0.17503789067268372,1.0,elu,12,0.2,100,16,2,binary_crossentropy,Adam
100,0.3538254499435425,0.800000011920929,0.2866041362285614,0.800000011920929,elu,12,0.2,100,32,0,binary_crossentropy,Adam
100,0.3403114974498749,0.8666666746139526,0.2495989054441452,1.0,elu,12,0.2,100,32,1,binary_crossentropy,Adam
100,0.30208879709243774,0.9333333373069763,0.22102603316307068,1.0,elu,12,0.2,100,32,2,binary_crossentropy,Adam
100,0.23241077363491058,1.0,0.26419752836227417,1.0,elu,12,0.2,100,64,0,binary_crossentropy,Adam
100,0.3832760453224182,0.8666666746139526,0.28027230501174927,1.0,elu,12,0.2,100,64,1,binary_crossentropy,Adam
100,0.3170822560787201,0.8666666746139526,0.2713308334350586,1.0,elu,12,0.2,100,64,2,binary_crossentropy,Adam
100,0.5254485011100769,0.800000011920929,0.3006775975227356,1.0,elu,13,0.2,100,4,0,binary_crossentropy,Adam
100,0.487425297498703,0.8666666746139526,0.4142470359802246,1.0,elu,13,0.2,100,4,1,binary_crossentropy,Adam
100,0.4183279573917389,0.7333333492279053,0.3298244774341583,0.800000011920929,elu,13,0.2,100,4,2,binary_crossentropy,Adam
100,0.7046027779579163,0.6666666865348816,0.9080883264541626,0.4000000059604645,elu,13,0.2,100,8,0,binary_crossentropy,Adam
100,0.6085720062255859,0.6000000238418579,0.6574473977088928,0.6000000238418579,elu,13,0.2,100,8,1,binary_crossentropy,Adam
100,0.5805652737617493,0.800000011920929,0.6634354591369629,0.6000000238418579,elu,13,0.2,100,8,2,binary_crossentropy,Adam
100,0.4350839853286743,0.800000011920929,0.2801605761051178,1.0,elu,13,0.2,100,16,0,binary_crossentropy,Adam
100,0.3762733042240143,0.800000011920929,0.27939432859420776,1.0,elu,13,0.2,100,16,1,binary_crossentropy,Adam
100,0.5423330068588257,0.6666666865348816,0.43266063928604126,0.6000000238418579,elu,13,0.2,100,16,2,binary_crossentropy,Adam
100,0.4059431850910187,0.800000011920929,0.31583842635154724,1.0,elu,13,0.2,100,32,0,binary_crossentropy,Adam
100,0.36747854948043823,0.7333333492279053,0.42167726159095764,0.6000000238418579,elu,13,0.2,100,32,1,binary_crossentropy,Adam
100,0.36747318506240845,0.800000011920929,0.22405767440795898,1.0,elu,13,0.2,100,32,2,binary_crossentropy,Adam
100,0.39573219418525696,0.6666666865348816,0.38323265314102173,0.6000000238418579,elu,13,0.2,100,64,0,binary_crossentropy,Adam
100,0.4614282250404358,0.8666666746139526,0.28845733404159546,1.0,elu,13,0.2,100,64,1,binary_crossentropy,Adam
100,0.38073205947875977,0.7333333492279053,0.351986825466156,0.800000011920929,elu,13,0.2,100,64,2,binary_crossentropy,Adam
